timerange,plug,light,ventilation_use,heating_use,cooling_use,temperature_15min_avg,humidity_15min_avg,Co2,pm10_15min_avg,pm25_15min_avg,tvoc_15min_avg,illuminance_15min_avg,heatcool,plug_change,Co2_change,weekday,occupancy,light_waste,heatcool_waste,plug_waste
2024-10-16 10:15:00,1.2912327,0.7279204,0.46475944,0.00234021,0.3484007,25.31999931,57.99333344,735.1333333,3.733333333,3.733333333,7.066666667,60.0,0.35074091,-0.0337672,10.933333299999958,1,1.0,0.0,0.0,0.0
2024-10-16 10:30:00,1.2805122,0.7105888,0.46370563,0.002334925,0.2618582,25.29999924,57.57333323,754.0666667,3.8,3.8,8.333333333,60.0,0.264193125,-0.01072049999999991,18.933333400000038,1,1.0,0.0,0.0,0.0
2024-10-16 10:45:00,1.312281,0.7662565,0.463848,0.002346552,0.44890252,25.24666672,57.09333267,740.2666667,3.8,3.733333333,6.866666667,60.0,0.45124907200000003,0.03176880000000004,-13.800000000000068,1,1.0,0.0,0.0,0.0
2024-10-16 11:00:00,1.3018663,0.74933434,0.72526866,0.002334925,0.44870952,25.14666723,56.91333389,748.1333333,3.4,3.4,7.8,60.0,0.45104444499999996,-0.01041470000000011,7.8666666000000305,1,1.0,0.0,0.0,0.0
2024-10-16 11:15:00,1.2448784,0.7432872,0.7248189,0.002344438,0.44920763,25.10666707,56.81333364,762.0,3.8,3.8,9.133333333,60.0,0.45155206800000003,-0.05698789999999998,13.866666699999996,1,1.0,0.0,0.0,0.0
2024-10-16 11:30:00,1.1803032,0.6278746,0.72404486,0.002338096,0.44914883,25.10000038,56.33333333,723.1333333,3.2,3.2,7.333333333,16.13333333,0.451486926,-0.06457519999999994,-38.866666699999996,0,0.0,0.6278746,0.0,0.8171020680019121
2024-10-16 11:45:00,0.7572916,0.14350641,0.46214426,0.002339153,0.38771486,25.0,56.38666738,655.3333333,3.733333333,3.733333333,9.6,13.0,0.390054013,-0.42301160000000004,-67.79999999999995,0,0.0,0.14350641,0.0,0.394090468001912
2024-10-16 12:00:00,0.6963976,0.16674805,0.7224242,0.002343381,0.44848529,25.0,56.25333354,630.9333333,3.8,3.8,10.06666667,13.0,0.45082867099999996,-0.060894000000000004,-24.40000000000009,0,0.0,0.16674805,0.0,0.333196468001912
2024-10-16 12:15:00,0.6518229,0.033365887,0.7243954,0.002333868,0.44781506,24.913333,56.21333288,646.2666667,3.333333333,3.333333333,9.333333333,13.0,0.450148928,-0.04457469999999997,15.333333400000015,0,0.0,0.033365887,0.0,0.288621768001912
2024-10-16 12:30:00,0.6286892,0.044740126,0.7225188,0.002322241,0.4456443,24.89999962,55.87333349,653.9333333,3.333333333,3.333333333,8.666666667,57.8,0.447966541,-0.023133700000000035,7.666666599999985,0,0.0,0.044740126,0.0,0.265488068001912
2024-10-16 12:45:00,1.1706597,0.67737687,0.4633642,0.002338096,0.41524187,24.89999962,55.64666621,685.4666667,3.066666667,3.066666667,10.33333333,62.0,0.417579966,0.5419705000000001,31.53333340000006,0,0.0,0.67737687,0.0,0.8074585680019122
2024-10-16 13:00:00,1.3125868,0.7499105,0.46281326,0.002325411,0.41347644,24.89999962,55.49333344,708.2,3.2,3.2,13.8,64.26666667,0.415801851,0.14192709999999997,22.733333300000027,0,0.0,0.7499105,0.0,0.9493856680019122
2024-10-16 13:15:00,1.3700933,0.66526043,0.7220972,0.002331754,0.44190666,24.913333,55.51999995,729.0,3.2,3.2,19.26666667,64.8,0.444238414,0.057506499999999905,20.799999999999955,1,1.0,0.0,0.0,0.0
2024-10-16 13:30:00,1.3456163,0.7265191,0.721066,0.002335982,0.44289854,25.0,55.2200002,737.6,3.266666667,3.266666667,4.066666667,65.86666667,0.445234522,-0.02447699999999986,8.600000000000023,1,1.0,0.0,0.0,0.0
2024-10-16 13:45:00,1.3233073,0.77761143,0.7218354,0.002338096,0.44241166,25.03333346,55.23333333,744.2,3.066666667,3.066666667,4.133333333,66.0,0.444749756,-0.022309000000000134,6.600000000000023,1,1.0,0.0,0.0,0.0
2024-10-16 14:00:00,1.4578995,0.7107333,0.7223105,0.002338096,0.44343004,25.10000038,55.16666641,766.8666667,3.0,3.0,4.866666667,65.46666667,0.44576813600000004,0.13459219999999994,22.66666669999995,1,1.0,0.0,0.0,0.0
2024-10-16 14:15:00,1.3348957,0.74941564,0.72011465,0.002341267,0.44522196,25.20000076,55.07999954,786.3333333,3.4,3.4,5.733333333,65.33333333,0.447563227,-0.1230038,19.466666600000053,1,1.0,0.0,0.0,0.0
2024-10-16 14:30:00,1.3464409,0.77840894,0.4614533,0.002339153,0.3825178,25.20000076,54.84000041,780.0666667,3.333333333,3.333333333,5.533333333,66.0,0.384856953,0.011545200000000033,-6.266666600000008,1,1.0,0.0,0.0,0.0
2024-10-16 14:45:00,1.2917515,0.6946829,0.7204293,0.00234021,0.40687588,25.22666702,54.60666656,777.7333333,4.0,4.0,5.133333333,65.6,0.40921609000000003,-0.0546894,-2.333333400000015,1,1.0,0.0,0.0,0.0
2024-10-16 15:00:00,1.3456163,0.7270081,0.46230805,0.002335982,0.3275405,25.26666641,54.39333369,766.8,4.0,4.0,5.0,65.46666667,0.329876482,0.05386480000000016,-10.933333300000072,1,1.0,0.0,0.0,0.0
2024-10-16 15:15:00,1.3802952,0.8166439,0.6746587,0.002328583,0.32823074,25.28666611,53.97333425,776.7333333,3.066666667,3.066666667,5.133333333,65.86666667,0.330559323,0.034678899999999846,9.933333300000072,1,1.0,0.0,0.0,0.0
2024-10-16 15:30:00,1.3348957,0.71638995,0.46161708,0.002343381,0.2673826,25.25999985,53.48666712,785.0666667,3.0,3.0,4.0,65.6,0.269725981,-0.04539950000000004,8.333333400000015,1,1.0,0.0,0.0,0.0
2024-10-16 15:45:00,1.3233073,0.74415874,0.71911263,0.002344438,0.32715175,25.29999924,52.88000005,786.2666667,3.0,3.0,3.133333333,65.73333333,0.329496188,-0.011588399999999943,1.1999999999999318,1,1.0,0.0,0.0,0.0
2024-10-16 16:00:00,1.2912327,0.6279953,0.46198282,0.002341267,0.32813737,25.30666593,52.49333293,792.8,3.0,3.0,4.0,64.66666667,0.33047863699999996,-0.032074600000000064,6.533333299999981,1,1.0,0.0,0.0,0.0
2024-10-16 16:15:00,1.3224827,0.7107476,0.721437,0.00235078,0.32702792,25.37333285,52.04666697,794.4,2.666666667,2.666666667,3.466666667,60.4,0.3293787,0.03125,1.6000000000000227,1,1.0,0.0,0.0,0.0
2024-10-16 16:30:00,1.3357204,0.6494092,0.71952873,0.002345495,0.32775283,25.39333293,51.55999985,782.1333333,3.0,3.0,8.466666667,60.0,0.33009832499999997,0.01323770000000013,-12.266666699999973,1,1.0,0.0,0.0,0.0
2024-10-16 16:45:00,1.2222636,0.59469944,0.46302277,0.002349723,0.26728398,25.33999939,51.55333303,782.8,3.0,3.0,10.2,60.0,0.269633703,-0.11345680000000002,0.6666666999999507,1,1.0,0.0,0.0,0.0
2024-10-16 17:00:00,1.3125868,0.7599664,0.723356,0.002346552,0.32761744,25.31333262,51.46666718,797.5333333,2.933333333,2.933333333,19.73333333,59.8,0.329963992,0.09032320000000005,14.733333300000027,1,1.0,0.0,0.0,0.0
2024-10-16 17:15:00,1.2110243,0.72858775,0.634088,0.002346552,0.32568985,25.31999931,51.07333323,776.7333333,3.0,3.0,18.46666667,60.0,0.328036402,-0.1015625,-20.799999999999955,1,1.0,0.0,0.0,0.0
2024-10-16 17:30:00,1.1459202,0.63279784,0.586916,0.002344438,0.3273513,25.2266669,51.07333323,721.7333333,3.0,3.0,8.0,60.0,0.329695738,-0.06510410000000011,-55.0,1,1.0,0.0,0.0,0.0
2024-10-16 17:45:00,1.0263444,0.65003186,0.6344812,0.002349723,0.26921955,25.08000031,51.17333323,663.8666667,3.0,3.0,7.933333333,60.0,0.271569273,-0.11957580000000001,-57.86666660000003,1,1.0,0.0,0.0,0.0
2024-10-16 18:00:00,0.9710503,0.8607248,0.63545126,0.002341267,0.26838252,24.96666654,51.49333318,642.1333333,2.333333333,2.333333333,12.86666667,60.0,0.270723787,-0.0552940999999999,-21.733333399999992,1,1.0,0.0,0.0,0.0
2024-10-16 18:15:00,0.8712673,0.6111852,0.5000238,0.002348666,0.2306634,24.87333285,52.11999995,652.8,1.2,1.2,25.53333333,60.0,0.233012066,-0.09978300000000007,10.66666669999995,1,1.0,0.0,0.0,0.0
2024-10-16 18:30:00,0.8141927,0.64931804,0.36866668,0.002346552,0.15875962,24.79999924,52.71999995,649.1333333,1.0,1.0,29.66666667,60.0,0.161106172,-0.057074599999999975,-3.6666666999999507,1,1.0,0.0,0.0,0.0
2024-10-16 18:45:00,0.82743055,0.66608405,0.36635938,0.002345495,0.10587824,24.85999947,53.03333282,652.5333333,1.0,1.0,46.86666667,60.0,0.108223735,0.013237849999999995,3.3999999999999773,1,1.0,0.0,0.0,0.0
2024-10-16 19:00:00,0.7722222,0.7449083,0.36542445,0.002351837,0.06407421,24.97999992,52.89999975,662.0666667,1.0,1.0,52.06666667,60.0,0.066426047,-0.05520835000000002,9.53333340000006,0,0.0,0.7449083,0.066426047,0.409021068001912
2024-10-16 19:15:00,0.7722222,0.64364225,0.007328112,0.002355008,0.00014422,25.16000061,52.73333308,678.7333333,1.0,1.0,29.6,60.0,0.002499228,0.0,16.666666599999985,0,0.0,0.64364225,0.002499228,0.409021068001912
2024-10-16 19:30:00,0.75026304,0.62894124,0.005770819,0.002357122,0.00014209,25.29999924,52.68000031,691.6,1.0,1.0,37.33333333,60.0,0.0024992120000000002,-0.021959159999999978,12.866666699999996,0,0.0,0.62894124,0.0024992120000000002,0.38706190800191204
2024-10-16 19:45:00,0.7722222,0.7828703,0.00629686,0.002351837,0.00014395,25.34666608,52.76666641,690.8,1.4,1.4,51.0,60.0,0.0024957869999999997,0.021959159999999978,-0.8000000000000682,0,0.0,0.7828703,0.0024957869999999997,0.409021068001912
2024-10-16 20:00:00,0.7615018,0.76709795,0.005994778,0.002355008,0.00014156,25.39999962,52.73333359,681.0666667,2.0,2.0,55.53333333,53.46666667,0.0024965680000000002,-0.010720399999999963,-9.733333299999913,0,0.0,0.76709795,0.0024965680000000002,0.39830066800191205
2024-10-16 20:15:00,0.5279514,0.5608469,0.005583333,0.002346552,0.00014289,25.42666639,52.85333379,684.4,2.733333333,2.666666667,68.2,53.0,0.002489442,-0.23355040000000005,3.3333332999999357,0,0.0,0.5608469,0.002489442,0.164750268001912
2024-10-16 20:30:00,0.5406128,0.56588787,0.0055,0.002352894,0.00014528,25.5,52.82666651,665.9333333,2.733333333,2.733333333,65.66666667,53.0,0.0024981739999999997,0.012661400000000045,-18.46666670000002,0,0.0,0.56588787,0.0024981739999999997,0.17741166800191205
2024-10-16 20:45:00,0.5421441,0.69969404,0.005841132,0.002353951,0.00014608,25.5,52.90666809,652.5333333,2.933333333,2.933333333,63.73333333,53.0,0.0025000309999999998,0.0015313000000000132,-13.399999999999977,0,0.0,0.69969404,0.0025000309999999998,0.17894296800191206
2024-10-16 21:00:00,0.5314236,0.6664982,0.005981758,0.002355008,0.00014262,25.5,52.99333344,648.6666667,3.133333333,3.133333333,59.73333333,53.0,0.002497628,-0.010720500000000022,-3.8666666000000305,0,0.0,0.6664982,0.002497628,0.16822246800191204
2024-10-16 21:15:00,0.39600694,0.6166105,0.005552082,0.002359236,0.00014661,25.5,53.08666534,651.3333333,3.133333333,3.133333333,56.26666667,53.0,0.002505846,-0.13541666000000002,2.6666666000000987,0,0.0,0.6166105,0.002505846,0.03280580800191202
2024-10-16 21:30:00,0.43068576,0.71622235,0.0055,0.002352894,0.00014661,25.5,53.10666529,647.7333333,3.8,3.8,55.86666667,53.0,0.002499504,0.03467882,-3.6000000000000227,0,0.0,0.71622235,0.002499504,0.06748462800191202
2024-10-16 21:45:00,0.4621481,0.66666585,0.005333333,0.002352894,0.00014528,25.52000008,53.13999939,636.4666667,3.4,3.4,55.8,53.0,0.0024981739999999997,0.03146234000000003,-11.266666600000008,0,0.0,0.66666585,0.0024981739999999997,0.09894696800191205
2024-10-16 22:00:00,0.4647523,0.68310875,0.005333333,0.002348666,0.00014342,25.52000008,53.20666606,632.7333333,4.266666667,4.266666667,58.06666667,6.2,0.002492086,0.002604200000000001,-3.7333333999999923,0,0.0,0.68310875,0.002492086,0.10155116800191205
2024-10-16 22:15:00,0.18559027,0.11644043,0.005994778,0.002352894,0.00014289,25.5,53.29333267,631.3333333,4.266666667,4.266666667,58.93333333,3.466666667,0.002495784,-0.27916203,-1.3999999999999773,0,0.0,0.11644043,0.002495784,0.0
2024-10-16 22:30:00,0.15425347,0.049804688,0.00525,0.002345495,0.00014555,25.5,53.29999924,622.2666667,4.8,4.8,56.73333333,3.333333333,0.002491045,-0.0313368,-9.066666600000076,0,0.0,0.049804688,0.002491045,0.0
2024-10-16 22:45:00,0.156033,0.049804688,0.00525,0.00236135,0.00014289,25.41999969,53.38000107,618.0666667,5.0,5.0,55.8,3.733333333,0.00250424,0.0017795300000000014,-4.199999999999932,0,0.0,0.049804688,0.00250424,0.0
2024-10-16 23:00:00,0.16437396,0.05029297,0.005333333,0.00235078,0.00014395,25.39999962,53.40000153,609.9333333,5.0,5.0,53.6,2.933333333,0.0024947299999999997,0.008340960000000008,-8.133333400000083,0,0.0,0.05029297,0.0024947299999999997,0.0
2024-10-16 23:15:00,0.18810765,0.049804688,0.005937486,0.002351837,0.00014342,25.39999962,53.40000153,607.5333333,5.466666667,5.466666667,50.93333333,3.2,0.002495257,0.023733689999999974,-2.3999999999999773,0,0.0,0.049804688,0.002495257,0.0
2024-10-16 23:30:00,0.17661567,0.017267253,0.00629035,0.002347609,0.00014581,25.29999924,53.5,599.9333333,5.4,5.4,51.6,3.466666667,0.002493419,-0.011491979999999985,-7.600000000000023,0,0.0,0.017267253,0.002493419,0.0
2024-10-16 23:45:00,0.15425347,0.01709961,0.0055,0.002359236,0.00014475,25.29999924,53.51333313,595.4,5.933333333,5.933333333,48.46666667,3.6,0.0025039859999999997,-0.0223622,-4.533333299999981,0,0.0,0.01709961,0.0025039859999999997,0.0
2024-10-17 00:00:00,0.15425347,0.06739258,0.0055,0.002356065,0.00014475,25.29999924,53.50666656,592.8666667,6.0,6.0,46.46666667,2.666666667,0.002500815,0.0,-2.533333299999981,0,0.0,0.06739258,0.002500815,0.0
2024-10-17 00:15:00,0.15440719,0.049804688,0.014937247,0.002349723,0.00014395,25.25333328,53.24666672,567.8666667,5.466666667,5.466666667,24.6,3.066666667,0.002493673,0.00015371999999999608,-25.0,0,0.0,0.049804688,0.002493673,0.0
2024-10-17 00:30:00,0.16447917,0.05029297,0.367,0.002360293,0.00014501,25.13333384,53.04666621,532.8,4.133333333,4.133333333,7.0,2.733333333,0.002505303,0.010071980000000008,-35.06666670000004,0,0.0,0.05029297,0.002505303,0.0
2024-10-17 00:45:00,0.15447916,0.049804688,0.635847,0.002356065,0.00014501,25.01333338,52.9200002,509.4,3.8,3.8,4.0,3.2,0.002501075,-0.010000010000000004,-23.399999999999977,0,0.0,0.049804688,0.002501075,0.0
2024-10-17 01:00:00,0.18826135,0.049804688,0.5900019,0.00236135,0.00014369,24.99333331,52.82666677,493.0666667,3.666666667,3.666666667,7.866666667,2.133333333,0.00250504,0.03378218999999999,-16.333333299999993,0,0.0,0.049804688,0.00250504,0.0
2024-10-17 01:15:00,0.15625,0.0,0.58979356,0.002360293,0.00014528,24.89999962,52.79333267,481.0666667,3.266666667,3.266666667,7.133333333,3.6,0.0025055729999999997,-0.032011349999999994,-12.0,0,0.0,0.0,0.0025055729999999997,0.0
2024-10-17 01:30:00,0.16447917,0.0,0.6347637,0.002360293,0.00014714,24.81999931,52.88000081,479.2,3.333333333,3.333333333,10.4,2.666666667,0.002507433,0.008229170000000008,-1.8666666999999961,0,0.0,0.0,0.002507433,0.0
2024-10-17 01:45:00,0.15447916,0.0,0.006895814,0.002355008,0.00014714,24.88666623,52.98000031,478.0666667,3.133333333,3.133333333,5.8,2.6,0.002502148,-0.010000010000000004,-1.1333333000000039,0,0.0,0.0,0.002502148,0.0
2024-10-17 02:00:00,0.15447916,0.0,0.0055,0.002359236,0.00014608,24.85999947,53.11333313,480.8666667,3.133333333,3.133333333,16.4,4.066666667,0.0025053159999999996,0.0,2.8000000000000114,0,0.0,0.0,0.0025053159999999996,0.0
2024-10-17 02:15:00,0.1875,0.0,0.00575,0.002353951,0.00014634,24.86666616,53.22000046,482.6666667,3.666666667,3.666666667,24.26666667,6.0,0.002500291,0.033020839999999996,1.8000000000000114,0,0.0,0.0,0.002500291,0.0
2024-10-17 02:30:00,0.15447916,0.06665039,0.005333333,0.002362407,0.00014661,24.87999954,53.33999939,485.1333333,3.933333333,3.933333333,19.0,31.2,0.002509017,-0.033020839999999996,2.4666665999999964,0,0.0,0.06665039,0.002509017,0.0
2024-10-17 02:45:00,0.2534375,0.18343098,0.005718749,0.00236135,0.00014581,24.87333285,53.44000092,488.0,4.066666667,4.066666667,24.26666667,60.0,0.00250716,0.09895833999999998,2.866666699999996,0,0.0,0.18343098,0.00250716,0.0
2024-10-17 03:00:00,0.454375,0.7601571,0.005692708,0.002355008,0.00014608,24.89999962,53.40666809,492.7333333,4.066666667,4.066666667,10.13333333,6.933333333,0.002501088,0.2009375,4.733333300000027,0,0.0,0.7601571,0.002501088,0.08060693924074075
2024-10-17 03:15:00,0.15229167,0.062143825,0.005911445,0.002358179,0.00014634,24.89999962,53.41333466,491.8,4.0,4.0,10.73333333,3.4,0.002504519,-0.30208333,-0.9333333000000152,0,0.0,0.062143825,0.002504519,0.0
2024-10-17 03:30:00,0.15447916,0.0,0.005583333,0.002357122,0.00014608,24.89999962,53.51333313,489.0,4.466666667,4.466666667,11.66666667,2.533333333,0.002503202,0.002187490000000014,-2.8000000000000114,0,0.0,0.0,0.002503202,0.0
2024-10-17 03:45:00,0.120625,0.0,0.00525,0.002359236,0.00014315,24.89999962,53.5,488.4666667,4.333333333,4.333333333,12.0,3.266666667,0.0025023859999999997,-0.03385416000000001,-0.5333332999999811,0,0.0,0.0,0.0025023859999999997,0.0
2024-10-17 04:00:00,0.13145833,0.0,0.005083333,0.002358179,0.00014156,24.89999962,53.56666565,487.0,4.733333333,4.733333333,12.2,2.333333333,0.002499739,0.010833330000000016,-1.4666667000000189,0,0.0,0.0,0.002499739,0.0
2024-10-17 04:15:00,0.15447916,0.0,0.005539062,0.00236135,0.00014528,24.89333293,53.59999847,486.6666667,5.0,5.0,13.13333333,3.4,0.0025066299999999997,0.023020829999999992,-0.3333332999999925,0,0.0,0.0,0.0025066299999999997,0.0
2024-10-17 04:30:00,0.122395836,0.0,0.005583333,0.002356065,0.00014342,24.8687495,53.31874967,478.6875,4.9375,4.9375,18.375,6.0,0.002499485,-0.03208332400000001,-7.9791667000000075,0,0.0,0.0,0.002499485,0.0
2024-10-17 04:45:00,0.22135417,0.033365887,0.4612138,0.002349723,0.00014448,24.8333327,53.0,471.0,4.0,4.0,17.46666667,6.0,0.0024942030000000004,0.098958334,-7.6875,0,0.0,0.033365887,0.0024942030000000004,0.0
2024-10-17 05:00:00,0.19916666,0.044831783,0.4593966,0.002363464,0.00014369,24.75999985,52.96666692,461.3333333,3.533333333,3.533333333,9.4,6.0,0.002507154,-0.022187509999999994,-9.666666700000007,0,0.0,0.044831783,0.002507154,0.0
2024-10-17 05:15:00,0.19833334,0.044740126,0.6797052,0.002353951,0.00014369,24.69333407,53.00666656,457.8,3.0,3.0,7.266666667,6.0,0.002497641,-0.0008333199999999985,-3.533333299999981,0,0.0,0.044740126,0.002497641,0.0
2024-10-17 05:30:00,0.19854586,0.04481701,0.4615019,0.002351837,0.00014422,24.64666723,52.94666748,452.1333333,3.0,3.0,7.2,6.0,0.002496057,0.00021251999999999382,-5.6666667000000075,0,0.0,0.04481701,0.002496057,0.0
2024-10-17 05:45:00,0.19916666,0.06673177,0.72518784,0.002352894,0.00014475,24.66000061,52.77333298,448.5333333,3.0,3.0,7.0,6.0,0.002497644,0.0006208000000000047,-3.6000000000000227,0,0.0,0.06673177,0.002497644,0.0
2024-10-17 06:00:00,0.19833334,0.033284504,0.45925188,0.002338096,0.00014342,24.59333369,52.80666707,447.6,3.0,3.0,7.733333333,6.0,0.002481516,-0.0008333199999999985,-0.9333332999999584,0,0.0,0.033284504,0.002481516,0.0
2024-10-17 06:15:00,0.276875,0.12757704,0.46139714,0.002337039,0.00014236,24.60000038,52.77333298,446.0,3.0,3.0,10.46666667,6.0,0.002479399,0.07854165999999999,-1.6000000000000227,0,0.0,0.12757704,0.002479399,0.0
2024-10-17 06:30:00,0.59802085,0.19498004,0.7234131,0.00235078,0.00014555,24.60000038,52.67333349,444.7333333,3.0,3.0,8.2,6.0,0.0024963299999999997,0.32114585000000007,-1.2666666999999734,0,0.0,0.19498004,0.0024963299999999997,0.22425278924074082
2024-10-17 06:45:00,0.60802084,0.26708984,0.45990524,0.002339153,0.00014528,24.54000015,52.59333293,446.0,2.8,2.8,8.066666667,6.0,0.002484433,0.009999989999999959,1.2666666999999734,0,0.0,0.26708984,0.002484433,0.23425277924074078
2024-10-17 07:00:00,0.57433593,0.23323567,0.46128717,0.002334925,0.00014315,24.47999992,52.74666646,447.5333333,3.0,3.0,8.133333333,6.0,0.0024780749999999997,-0.03368490999999996,1.5333332999999811,0,0.0,0.23323567,0.0,0.20056786924074083
2024-10-17 07:15:00,0.5519791,0.24501681,0.72457194,0.002338096,0.00014555,24.5,52.5866656,453.6666667,2.866666667,2.866666667,10.73333333,42.0,0.002483646,-0.022356830000000105,6.133333400000026,0,0.0,0.24501681,0.0,0.17821103924074072
2024-10-17 07:30:00,0.7204167,0.49474472,0.4574486,0.002328583,0.00014156,24.5,52.71333338,466.0666667,2.933333333,2.933333333,16.46666667,60.0,0.002470143,0.16843760000000008,12.399999999999977,0,0.0,0.49474472,0.0,0.3466486392407408
2024-10-17 07:45:00,0.8614583,0.6442264,0.72330403,0.002275732,0.00014183,24.53333346,53.00666656,488.4,3.066666667,3.066666667,19.33333333,60.0,0.002417562,0.1410416,22.333333299999993,0,0.0,0.6442264,0.0,0.4876902392407408
2024-10-17 08:00:00,0.99552083,0.7166621,0.6769404,0.002287359,0.0001413,24.7200002,53.14666672,542.5333333,3.0,3.0,8.866666667,60.0,0.002428659,0.13406253,54.133333300000004,1,1.0,0.0,0.0,0.0
2024-10-17 08:15:00,1.2251042,0.7163013,0.7239678,0.002323298,0.00014183,24.89333293,53.16666641,594.6,2.933333333,2.933333333,18.13333333,60.0,0.002465128,0.22958337000000006,52.06666670000004,1,1.0,0.0,0.0,0.0
2024-10-17 08:30:00,1.2811438,0.6605284,0.72357833,0.002324355,0.00014209,25.00666669,53.25333354,628.8666667,2.933333333,2.933333333,34.53333333,60.0,0.0024664450000000003,0.056039599999999856,34.26666669999997,1,1.0,0.0,0.0,0.0
2024-10-17 08:45:00,1.2932292,0.7286589,0.7225624,0.002341267,0.0001405,25.14000053,53.10666631,653.2,2.733333333,2.733333333,32.86666667,60.0,0.002481767,0.012085400000000135,24.33333330000005,1,1.0,0.0,0.0,0.0
2024-10-17 09:00:00,1.2929785,0.7331486,0.722305,0.002342324,0.010732618,25.18000069,53.12666626,669.5333333,2.6,2.6,35.53333333,60.0,0.013074941999999999,-0.0002507000000000481,16.333333299999936,1,1.0,0.0,0.0,0.0
2024-10-17 09:15:00,1.2697917,0.717623,0.7249189,0.002341267,0.20474797,25.10000038,53.35333354,676.7333333,2.8,2.8,39.86666667,60.0,0.207089237,-0.023186799999999952,7.2000000000000455,1,1.0,0.0,0.0,0.0
2024-10-17 09:30:00,1.2467709,0.67737526,0.72667557,0.002341267,0.2858907,25.10000038,53.49333344,717.0666667,2.733333333,2.733333333,40.53333333,60.0,0.288231967,-0.023020800000000063,40.333333400000015,1,1.0,0.0,0.0,0.0
2024-10-17 09:45:00,1.337666,0.627905,0.46195385,0.002339153,0.26566562,25.04000015,53.54666595,733.9333333,2.8,2.8,41.13333333,60.0,0.268004773,0.0908951,16.866666599999917,1,1.0,0.0,0.0,0.0
2024-10-17 10:00:00,1.2928125,0.7444488,0.46351576,0.002339153,0.24399349,25.02000008,53.55333303,728.7333333,2.933333333,2.933333333,24.93333333,60.0,0.24633264300000002,-0.0448535000000001,-5.199999999999932,1,1.0,0.0,0.0,0.0
2024-10-17 10:15:00,1.280625,0.766541,0.46209097,0.002331754,0.26724342,25.0,53.74000015,729.0666667,2.733333333,2.6,19.86666667,60.0,0.26957517400000003,-0.012187500000000018,0.333333400000015,1,1.0,0.0,0.0,0.0
2024-10-17 10:30:00,1.2467709,0.6499948,0.46208575,0.002339153,0.2342573,25.0,53.94000015,732.2666667,2.733333333,2.733333333,21.46666667,60.0,0.236596453,-0.03385409999999989,3.199999999999932,1,1.0,0.0,0.0,0.0
2024-10-17 10:45:00,1.2914582,0.71115613,0.6775333,0.002338096,0.23686145,25.0,54.23333359,735.8,2.666666667,2.666666667,24.6,60.0,0.239199546,0.044687299999999874,3.533333299999981,1,1.0,0.0,0.0,0.0
2024-10-17 11:00:00,1.368916,0.76142764,0.72404915,0.002345495,0.26595983,24.95999985,54.58666662,737.0,2.933333333,2.933333333,34.73333333,60.0,0.268305325,0.07745780000000013,1.2000000000000455,1,1.0,0.0,0.0,0.0
2024-10-17 11:15:00,1.3375,0.68395543,0.7228634,0.002341267,0.32701945,24.89999962,55.07333323,745.6666667,3.133333333,3.0,42.06666667,60.0,0.32936071699999997,-0.03141600000000011,8.66666669999995,1,1.0,0.0,0.0,0.0
2024-10-17 11:30:00,1.3144792,0.6658448,0.722444,0.002343381,0.32744625,24.89999962,55.15333252,721.8,3.0,3.0,46.33333333,16.13333333,0.32978963099999997,-0.02302079999999984,-23.866666699999996,0,0.0,0.6658448,0.0,0.9407111392407408
2024-10-17 11:45:00,0.8144792,0.16065618,0.46030912,0.002339153,0.29547045,24.81333262,55.20666631,661.0,2.8,2.8,26.53333333,13.0,0.297809603,-0.5000000000000001,-60.799999999999955,0,0.0,0.16065618,0.0,0.44071113924074073
2024-10-17 12:00:00,0.6635417,0.044793565,0.72048897,0.002339153,0.32624793,24.79999924,55.6,640.7333333,2.933333333,2.933333333,30.33333333,12.8,0.328587083,-0.15093749999999995,-20.266666699999973,0,0.0,0.044793565,0.0,0.2897736392407408
2024-10-17 12:15:00,0.57469565,0.07784514,0.45926106,0.002322241,0.26349843,24.79999924,56.19333293,648.9333333,2.666666667,2.666666667,47.06666667,13.0,0.265820671,-0.08884605000000001,8.199999999999932,0,0.0,0.07784514,0.0,0.20092758924074078
2024-10-17 12:30:00,0.6296875,0.033365887,0.45964012,0.002330696,0.26059276,24.81333262,56.53333308,659.7333333,2.933333333,2.8,67.86666667,56.86666667,0.262923456,0.05499184999999995,10.800000000000068,0,0.0,0.033365887,0.0,0.25591943924074073
2024-10-17 12:45:00,1.2056249,0.59460473,0.67356807,0.002333868,0.32335147,24.8333327,56.90666707,716.5333333,3.066666667,3.0,105.7333333,60.0,0.325685338,0.5759374000000002,56.799999999999955,0,0.0,0.59460473,0.0,0.8318568392407408
2024-10-17 13:00:00,1.280625,0.74479717,0.45890057,0.002314841,0.26272535,24.87999954,56.88666662,747.4666667,3.266666667,3.0,117.2666667,60.0,0.26504019100000004,0.07500009999999979,30.933333400000038,0,0.0,0.74479717,0.0,0.9068569392407406
2024-10-17 13:15:00,1.3823534,0.7281744,0.46098858,0.002321183,0.2934204,24.99333331,56.63333257,754.0,2.533333333,2.533333333,119.7333333,60.0,0.29574158300000003,0.10172840000000005,6.533333299999981,1,1.0,0.0,0.0,0.0
2024-10-17 13:30:00,1.370521,0.634009,0.71885926,0.00234021,0.3213309,25.01333338,56.61333262,756.3333333,2.933333333,2.933333333,98.66666667,60.4,0.32367111,-0.011832399999999854,2.3333333000000493,1,1.0,0.0,0.0,0.0
